Product Name,Price,Brand,Category,Description,Rating,Style Attributes,Size,Color,Purchase History,Average Age Of Clients,Fashion Magazines,Fashion Influencers,Season,Time Period Highest Purchase,Customer Reviews,Social Media Comments,Feedback
2N82AEK,40.29,Ted Baker,Activewear,Worst,3.6447639408699555,Vintage,XL,Turquoise,Low,37,Glamour,Negin Mirsalehi,Winter,Morning,171,4254,Positive
Z12D3TM,308.05,Jigsaw,Outerwear,Very Good,3.8795147652682385,Formal,XS,MediumTurquoise,Medium,23,Elle,Camila Coelho,Autumn,Afternoon,56,4421,Positive
KYSAESU,117.99,Burberry,Dresses,Worst,4.317270961652365,Sporty,S,Aqua,High,52,Glamour,Gigi Hadid,Winter,Evening,94,2397,Negative
U8VSG8Y,124.42,Ralph Lauren,Activewear,Worst,4.249252334849535,Casual,S,Snow,High,36,Grazia,Chiara Ferragni,Summer,Afternoon,163,988,Negative
GK6V2XH,221.87,Mulberry,Bottoms,Very Bad,3.1793391174606205,Edgy,XS,LimeGreen,Low,35,Cosmopolitan,Olivia Palermo,Autumn,Evening,108,428,Neutral
MAJNVEH,173.06,Alexander McQueen,Swimwear,Not Good,4.610010172132611,Glamorous,S,LemonChiffon,Medium,28,Vogue,Gigi Hadid,Fall,Evening,107,3126,Negative
XC8R25N,215.18,Jigsaw,Dresses,Very Good,3.850343697548714,Formal,S,Chocolate,Medium,35,Glamour,Gigi Hadid,Fall,Morning,89,3269,Neutral
VB74BR9,320.98,Ted Baker,Dresses,Best,3.6179728146933816,Casual,XL,SeaGreen,High,32,Marie Claire,Gigi Hadid,Autumn,Afternoon,55,719,Positive
0ZSPNDQ,60.57,Tommy Hilfiger,Swimwear,Best,3.865190784686643,Formal,XS,DodgerBlue,Medium,52,InStyle,Camila Coelho,Summer,Evening,144,3633,Neutral
96APASQ,37.01,Ted Baker,Accessories,Best,3.6135034820098952,Streetwear,S,MediumVioletRed,Medium,41,Vogue,Song of Style,Fall,Afternoon,118,4394,Neutral
HYSPEE2,23.7,Burberry,Activewear,Good,4.133208600538875,Preppy,S,SlateGray,High,56,W,Leandra Medine,Fall,Afternoon,85,3454,Neutral
UEFI7AY,33.53,Jigsaw,Accessories,Very Bad,4.005991892594266,Glamorous,L,DarkBlue,Medium,57,Grazia,Camila Coelho,Winter,Afternoon,125,3372,Neutral
0OTSZXO,112.65,Ralph Lauren,Activewear,Very Good,3.9599876394540177,Glamorous,L,DarkGreen,Low,40,Fashionista,Camila Coelho,Winter,Morning,183,1632,Neutral
KIKKU5N,60.88,Ralph Lauren,Lingerie,Worst,3.7872135031280942,Preppy,XS,Maroon,Low,44,Vogue,Gigi Hadid,Summer,Afternoon,90,4176,Neutral
T4OH835,258.14,Mulberry,Outerwear,Worst,4.261281858575037,Formal,S,Blue,High,24,Fashionista,Olivia Palermo,Fall,Morning,104,2045,Neutral
3GJAGET,14.79,Ted Baker,Lingerie,Good,3.590509202020066,Sporty,S,PeachPuff,High,37,Marie Claire,Chiara Ferragni,Autumn,Morning,200,1560,Neutral
LQ7RY3Z,33.74,Mulberry,Lingerie,Very Good,3.7080167507732855,Casual,XS,DarkMagenta,Low,42,Harper's Bazaar,Julie Sariñana,Fall,Afternoon,90,3122,Negative
N7OSM10,188.89,Calvin Klein,Activewear,Best,4.122166303036384,Minimalist,L,DarkSeaGreen,High,46,Harper's Bazaar,Chiara Ferragni,Winter,Afternoon,66,4982,Negative
AD6KMKI,432.05,Burberry,Outerwear,Worst,4.206269385031091,Formal,XL,MediumSeaGreen,High,49,Cosmopolitan,Chiara Ferragni,Winter,Morning,89,845,Neutral
T1LUTLQ,472.7,Alexander McQueen,Footwear,Very Good,3.9191721086455833,Edgy,XL,SaddleBrown,Medium,58,Cosmopolitan,Chiara Ferragni,Autumn,Evening,59,3106,Positive
0UDER86,106.06,Mulberry,Swimwear,Very Bad,3.972733325878823,Edgy,XS,Yellow,High,44,Vogue,Aimee Song,Spring,Evening,147,2583,Positive
YZP1ZS6,18.76,Ralph Lauren,Lingerie,Bad,3.4352792630491473,Formal,S,Silver,Low,58,Cosmopolitan,Song of Style,Autumn,Evening,176,664,Negative
KP1XYHX,88.82,Ted Baker,Accessories,Not Good,4.180659694448904,Bohemian,M,SpringGreen,Low,22,Grazia,Song of Style,Summer,Evening,191,2183,Positive
RKNU5VV,196.53,Mulberry,Dresses,Worst,4.007152569007589,Edgy,M,LightGreen,Medium,55,InStyle,Julie Sariñana,Spring,Evening,61,3820,Neutral
PKPJ6XQ,370.67,Jigsaw,Footwear,Not Good,4.207258599482866,Glamorous,XS,Salmon,Medium,51,Elle,Camila Coelho,Winter,Morning,181,3814,Neutral
V5UB1UV,209.79,Ralph Lauren,Footwear,Very Bad,4.206582209845168,Formal,L,LightGray,Medium,52,InStyle,Aimee Song,Winter,Afternoon,134,2550,Positive
WLIFG6Q,100.17,Burberry,Outerwear,Best,4.1632339703185135,Edgy,L,SpringGreen,High,60,Marie Claire,Leandra Medine,Summer,Afternoon,179,3017,Neutral
DKWM3S8,89.32,Calvin Klein,Tops,Not Good,3.684703415222948,Formal,M,LightPink,Medium,45,Harper's Bazaar,Song of Style,Fall,Evening,102,4270,Neutral
K2487DR,131.14,Jigsaw,Bottoms,Very Bad,3.518553886735542,Minimalist,L,Snow,Medium,60,W,Aimee Song,Winter,Afternoon,176,910,Negative
WFC4QT3,91.44,Tommy Hilfiger,Accessories,Not Good,3.8019665954673276,Minimalist,XL,Aquamarine,High,31,Harper's Bazaar,Leandra Medine,Spring,Afternoon,113,2270,Positive
2J4G73H,22.37,Calvin Klein,Jewelry,Not Good,4.043949980806958,Glamorous,XL,Crimson,High,24,Glamour,Leandra Medine,Autumn,Morning,178,2417,Positive
R1HZLAD,96.89,Tommy Hilfiger,Jewelry,Very Good,3.8188825786040033,Preppy,XL,LimeGreen,High,51,W,Camila Coelho,Autumn,Morning,122,4991,Positive
UMP47O0,186.24,Burberry,Bottoms,Very Good,3.87836364094261,Sporty,XS,DarkSlateBlue,High,46,InStyle,Gigi Hadid,Spring,Morning,52,405,Positive
Q2OL4BB,16.24,Burberry,Accessories,Best,3.8413371150028586,Vintage,XS,WhiteSmoke,Medium,33,Glamour,Negin Mirsalehi,Autumn,Evening,178,4564,Negative
VVV5OBD,66.74,Tommy Hilfiger,Activewear,Very Bad,3.9568032751000928,Glamorous,M,White,High,47,W,Negin Mirsalehi,Autumn,Morning,120,1248,Positive
KRXEUIH,17.38,Ralph Lauren,Lingerie,Best,4.483281930267621,Bohemian,S,Olive,High,45,Marie Claire,Chiara Ferragni,Winter,Morning,81,4795,Neutral
RL04MKO,190.87,Ralph Lauren,Swimwear,Very Bad,4.486539732336342,Bohemian,M,Chartreuse,High,42,Grazia,Gigi Hadid,Summer,Evening,157,4534,Negative
DV8H769,43.55,Jigsaw,Bottoms,Not Good,3.2356982557251404,Preppy,L,LightGreen,Low,56,Grazia,Gigi Hadid,Spring,Afternoon,55,3202,Positive
29HX7IS,99.16,Alexander McQueen,Lingerie,Best,4.132990276406853,Minimalist,M,BlanchedAlmond,Low,28,InStyle,Olivia Palermo,Autumn,Morning,196,4516,Neutral
9DYAJ1G,18.01,Calvin Klein,Accessories,Worst,3.6962394438333654,Formal,M,YellowGreen,Medium,27,Marie Claire,Julie Sariñana,Spring,Evening,143,1533,Positive
4YZMGPH,43.79,Mulberry,Jewelry,Not Good,4.354305913077056,Bohemian,XS,DarkTurquoise,High,29,Vogue,Aimee Song,Fall,Afternoon,155,1680,Negative
RIGH7D2,367.06,Ralph Lauren,Dresses,Not Good,4.062419850734035,Sporty,XS,DarkGreen,High,52,Elle,Negin Mirsalehi,Autumn,Evening,122,219,Negative
1E4HOM6,34.62,Alexander McQueen,Tops,Best,4.32863148330673,Minimalist,S,LightSkyBlue,High,33,Marie Claire,Negin Mirsalehi,Summer,Afternoon,87,2866,Neutral
O50H3B3,73.28,Ralph Lauren,Jewelry,Best,3.8254614117439916,Vintage,M,MediumOrchid,Low,53,W,Olivia Palermo,Spring,Afternoon,170,3873,Negative
W0SM4SU,66.12,Tommy Hilfiger,Swimwear,Best,3.2827164393093295,Vintage,L,Green,Medium,57,Cosmopolitan,Gigi Hadid,Autumn,Evening,177,727,Positive
UDJ3QTE,368.92,Alexander McQueen,Dresses,Best,4.198791360355404,Sporty,S,Ivory,Medium,25,Cosmopolitan,Kendall Jenner,Winter,Evening,129,1250,Neutral
BKU79W3,69.34,Mulberry,Lingerie,Best,3.5689113747823553,Casual,L,SlateGray,Low,20,W,Gigi Hadid,Spring,Morning,63,3277,Positive
I8HKFBF,165.02,Alexander McQueen,Footwear,Very Bad,4.195341978973217,Streetwear,M,Sienna,Low,28,Fashionista,Julie Sariñana,Summer,Morning,137,3726,Positive
8ZR1X24,324.06,Tommy Hilfiger,Outerwear,Good,3.928206000285369,Bohemian,L,LightYellow,Low,30,Marie Claire,Gigi Hadid,Winter,Morning,59,4944,Negative
JBNE9RK,48.4,Mulberry,Lingerie,Worst,3.7739951684367274,Minimalist,M,Navy,Low,24,Marie Claire,Julie Sariñana,Spring,Afternoon,59,3526,Positive
OLG5MMF,45.97,Calvin Klein,Accessories,Bad,3.4321172640818944,Casual,XS,Azure,Low,44,Grazia,Julie Sariñana,Autumn,Afternoon,122,3039,Neutral
Q0UV214,206.8,Jigsaw,Dresses,Good,3.8399190959479745,Casual,M,DarkCyan,Medium,33,Harper's Bazaar,Leandra Medine,Fall,Evening,73,3332,Negative
7LQQ3LA,386.82,Ted Baker,Footwear,Very Bad,3.7519365465539254,Sporty,L,LightSkyBlue,Low,57,Marie Claire,Song of Style,Autumn,Afternoon,91,3006,Positive
WDW0X5A,94.52,Ted Baker,Lingerie,Not Good,3.576822460942941,Streetwear,S,DarkSeaGreen,High,54,Harper's Bazaar,Gigi Hadid,Autumn,Afternoon,182,4232,Positive
EHPX5C1,15.21,Mulberry,Lingerie,Best,3.63620759057724,Glamorous,XS,LightGreen,Low,25,Vogue,Leandra Medine,Spring,Evening,52,4513,Positive
5W8Y8UT,102.95,Ted Baker,Bottoms,Good,3.5785844232232473,Bohemian,XL,DarkRed,Low,48,Harper's Bazaar,Chiara Ferragni,Autumn,Morning,163,629,Positive
WMKOK3F,156.21,Mulberry,Tops,Not Good,3.8054023200435374,Casual,L,DeepSkyBlue,High,32,Grazia,Julie Sariñana,Winter,Afternoon,62,1837,Negative
G4E4AWB,147.44,Ralph Lauren,Activewear,Very Good,3.5858386023833275,Vintage,XL,Bisque,Low,34,Fashionista,Aimee Song,Spring,Morning,62,1160,Neutral
IQ915ZQ,199.2,Alexander McQueen,Jewelry,Not Good,4.2360770581892835,Glamorous,M,MediumSlateBlue,High,56,InStyle,Leandra Medine,Fall,Evening,115,1007,Positive
4CMHIFJ,225.37,Alexander McQueen,Bottoms,Very Bad,3.967176738273494,Streetwear,XL,Tan,High,58,InStyle,Negin Mirsalehi,Fall,Morning,197,1325,Negative
9EZI3VK,235.68,Alexander McQueen,Bottoms,Very Bad,3.932619573891498,Edgy,L,SeaShell,Low,51,W,Camila Coelho,Fall,Afternoon,51,3875,Positive
3QKNOQN,440.89,Tommy Hilfiger,Outerwear,Worst,3.9892533611141103,Streetwear,XL,FireBrick,High,31,Elle,Leandra Medine,Summer,Morning,135,1956,Negative
NEN2IH4,320.85,Tommy Hilfiger,Footwear,Best,3.792440893298847,Sporty,L,DarkCyan,Low,59,W,Kendall Jenner,Fall,Afternoon,64,4824,Positive
Y1FLLVY,67.77,Tommy Hilfiger,Tops,Bad,4.288039839107239,Glamorous,XS,DarkGreen,High,21,InStyle,Gigi Hadid,Winter,Evening,188,4500,Neutral
ZOQ07NQ,194.12,Alexander McQueen,Jewelry,Very Bad,4.042448388723437,Streetwear,S,LightYellow,Low,42,Fashionista,Camila Coelho,Fall,Evening,178,3252,Neutral
ZR3YFZJ,172.91,Jigsaw,Jewelry,Not Good,3.8886013181548216,Glamorous,M,Khaki,Medium,30,W,Negin Mirsalehi,Autumn,Morning,136,1530,Positive
6GIWBHP,211.44,Ted Baker,Outerwear,Not Good,4.0591884072062125,Bohemian,XS,White,Medium,28,Marie Claire,Olivia Palermo,Summer,Morning,60,2451,Neutral
ICUX0SX,158.39,Burberry,Activewear,Best,4.3448473817508075,Casual,S,Orchid,Medium,24,Fashionista,Kendall Jenner,Winter,Evening,181,2800,Positive
P22IBC6,126.79,Mulberry,Activewear,Worst,3.7782130492359673,Bohemian,M,Green,Low,30,Glamour,Kendall Jenner,Spring,Evening,150,4453,Positive
Z9JHGMM,309.38,Jigsaw,Footwear,Not Good,3.6228303150017225,Minimalist,S,Chartreuse,Medium,59,Fashionista,Kendall Jenner,Autumn,Afternoon,171,620,Negative
WSRIWNW,387.51,Mulberry,Footwear,Bad,3.6211448664149377,Vintage,M,FloralWhite,Low,49,Harper's Bazaar,Julie Sariñana,Winter,Morning,70,1970,Negative
24B0FY7,251.12,Ralph Lauren,Bottoms,Very Bad,4.11663035640901,Minimalist,XL,WhiteSmoke,Medium,37,Marie Claire,Kendall Jenner,Summer,Morning,170,4065,Neutral
TDUJSPI,88.05,Mulberry,Footwear,Best,3.9501171295361526,Edgy,XS,LightCoral,Medium,46,InStyle,Camila Coelho,Winter,Evening,124,1712,Negative
ZX9Q46J,97.38,Burberry,Bottoms,Worst,3.9757203075298997,Glamorous,XS,AliceBlue,High,24,Cosmopolitan,Negin Mirsalehi,Winter,Morning,57,370,Neutral
AARAQKZ,107.54,Tommy Hilfiger,Jewelry,Very Good,3.7346950336940488,Edgy,XL,HotPink,Medium,57,InStyle,Olivia Palermo,Fall,Afternoon,167,2315,Negative
EKNBDVZ,155.64,Alexander McQueen,Dresses,Not Good,3.984579950737608,Sporty,M,Gainsboro,Medium,43,Cosmopolitan,Kendall Jenner,Spring,Evening,132,367,Negative
8SAFP95,243.15,Alexander McQueen,Bottoms,Very Good,4.416724636327738,Preppy,L,Gray,Medium,26,Fashionista,Kendall Jenner,Summer,Morning,92,4284,Negative
S18NXAE,206.36,Alexander McQueen,Footwear,Best,4.28976689151909,Streetwear,XL,Gold,High,59,Glamour,Chiara Ferragni,Summer,Morning,87,4510,Negative
TVZ6TS5,37.95,Tommy Hilfiger,Activewear,Best,4.179370148845661,Bohemian,XL,Salmon,Medium,22,Glamour,Negin Mirsalehi,Winter,Morning,150,1583,Positive
S64TJP8,88.19,Tommy Hilfiger,Activewear,Best,4.238256006818624,Bohemian,XL,BlanchedAlmond,Medium,27,Elle,Camila Coelho,Fall,Afternoon,173,4411,Neutral
75EBGUW,188.06,Tommy Hilfiger,Jewelry,Good,3.8404293672069763,Vintage,S,SaddleBrown,Medium,22,W,Negin Mirsalehi,Fall,Evening,107,2956,Negative
UT3U7QZ,312.38,Burberry,Footwear,Bad,4.484064664133021,Casual,M,Chartreuse,Medium,49,Harper's Bazaar,Negin Mirsalehi,Winter,Evening,107,4194,Negative
55ZD9WX,124.01,Burberry,Tops,Best,3.978326332116139,Casual,L,Yellow,High,51,Harper's Bazaar,Song of Style,Fall,Morning,63,2105,Positive
4XAHBCT,22.66,Tommy Hilfiger,Swimwear,Best,3.780999579179381,Formal,S,RosyBrown,Low,25,Elle,Negin Mirsalehi,Fall,Morning,83,2291,Negative
AUPU4SH,190.11,Ted Baker,Jewelry,Not Good,3.4491519169452056,Minimalist,XS,DarkMagenta,Low,36,Fashionista,Negin Mirsalehi,Spring,Morning,141,1562,Positive
M6MX0UX,457.74,Ralph Lauren,Outerwear,Worst,4.089742133303594,Streetwear,XL,Plum,Low,39,Glamour,Negin Mirsalehi,Fall,Morning,113,2514,Positive
ST5CN3I,367.0,Ralph Lauren,Footwear,Bad,4.2425195250813825,Preppy,XL,BurlyWood,Medium,24,Elle,Negin Mirsalehi,Spring,Evening,55,4076,Neutral
ND37ZLJ,48.72,Tommy Hilfiger,Bottoms,Best,3.9169575359120166,Preppy,M,MintCream,Medium,29,Vogue,Aimee Song,Summer,Evening,111,4085,Negative
A6EM522,194.35,Mulberry,Activewear,Bad,3.5008336855562585,Minimalist,XS,MediumAquaMarine,Medium,51,Harper's Bazaar,Song of Style,Autumn,Evening,153,1792,Negative
MI014NN,59.86,Ted Baker,Accessories,Very Good,3.810617206604236,Casual,XS,Fuchsia,High,43,Cosmopolitan,Kendall Jenner,Fall,Evening,66,2486,Positive
J08I8D2,123.12,Mulberry,Activewear,Not Good,3.734788216915186,Glamorous,XS,Cyan,Low,27,W,Gigi Hadid,Spring,Evening,88,2038,Negative
LWXHJSJ,87.63,Mulberry,Lingerie,Best,3.9515002970759894,Streetwear,S,WhiteSmoke,High,39,Glamour,Olivia Palermo,Autumn,Morning,83,4846,Negative
O9EL0KT,75.51,Ralph Lauren,Outerwear,Good,4.15828964879574,Bohemian,XS,SlateBlue,High,44,Marie Claire,Kendall Jenner,Autumn,Afternoon,93,2835,Negative
LEQMWZ0,197.51,Mulberry,Swimwear,Worst,3.5739720911008908,Formal,XL,Aqua,Low,40,Cosmopolitan,Kendall Jenner,Winter,Afternoon,104,4346,Negative
JM9WD39,98.33,Tommy Hilfiger,Accessories,Very Good,3.520807388773391,Streetwear,XL,DarkBlue,Low,41,Marie Claire,Aimee Song,Summer,Evening,78,3188,Positive
YZREWWF,28.0,Burberry,Lingerie,Very Good,4.226512931414016,Bohemian,M,MediumTurquoise,Medium,35,Cosmopolitan,Julie Sariñana,Spring,Morning,122,3711,Positive
TX0U94Z,485.79,Ralph Lauren,Footwear,Worst,4.1717892680927795,Sporty,XL,AntiqueWhite,High,23,Grazia,Song of Style,Autumn,Evening,162,552,Negative
JRJNNXF,250.55,Jigsaw,Outerwear,Very Bad,3.8550011118547607,Formal,L,PeachPuff,Medium,39,Harper's Bazaar,Negin Mirsalehi,Summer,Afternoon,107,564,Negative
0C39Q3G,158.3,Jigsaw,Footwear,Not Good,3.8378041548578294,Vintage,M,MediumVioletRed,Low,40,Cosmopolitan,Aimee Song,Summer,Morning,197,3646,Neutral
0HYJ7K7,234.11,Ted Baker,Bottoms,Best,3.7053367865349105,Streetwear,L,Maroon,High,57,Fashionista,Aimee Song,Spring,Evening,166,4946,Positive
C6Z8U1L,26.37,Mulberry,Tops,Worst,3.362465501683594,Sporty,M,Blue,Low,52,Vogue,Chiara Ferragni,Autumn,Morning,60,2260,Neutral
L8JW5XF,57.66,Alexander McQueen,Lingerie,Worst,4.216580605203176,Preppy,M,ForestGreen,High,42,Vogue,Olivia Palermo,Winter,Morning,166,676,Neutral
VXH96P9,259.85,Ralph Lauren,Dresses,Bad,4.356172142559196,Bohemian,XL,MediumSeaGreen,Medium,46,Fashionista,Leandra Medine,Spring,Evening,157,1723,Positive
7KLQSKD,63.09,Mulberry,Swimwear,Worst,3.420307750480016,Edgy,XL,Aquamarine,High,53,Glamour,Negin Mirsalehi,Autumn,Afternoon,143,804,Positive
JPXE8YC,109.09,Tommy Hilfiger,Bottoms,Very Good,4.132994371496593,Vintage,S,WhiteSmoke,High,27,InStyle,Chiara Ferragni,Summer,Afternoon,120,3636,Neutral
SMUMHCR,18.15,Jigsaw,Lingerie,Best,3.9525462512708764,Bohemian,XS,HoneyDew,Low,39,InStyle,Kendall Jenner,Spring,Afternoon,167,3552,Negative
XAA8QHQ,120.61,Burberry,Outerwear,Very Good,4.425073002387323,Edgy,M,DarkTurquoise,Medium,25,Vogue,Negin Mirsalehi,Fall,Afternoon,96,3496,Negative
Y7USS9Q,241.02,Tommy Hilfiger,Bottoms,Very Good,3.5727446958425313,Edgy,L,Turquoise,Low,51,Fashionista,Gigi Hadid,Summer,Afternoon,157,1335,Negative
044UZ9Y,101.75,Tommy Hilfiger,Tops,Very Bad,3.4868622339334947,Vintage,XL,CadetBlue,Low,56,W,Julie Sariñana,Winter,Afternoon,100,1374,Neutral
E0Q5HCI,48.39,Jigsaw,Lingerie,Good,3.67915409687538,Preppy,M,DeepSkyBlue,Low,22,Fashionista,Kendall Jenner,Winter,Evening,80,4799,Negative
TAT1MTG,117.64,Tommy Hilfiger,Tops,Not Good,3.830969023071167,Sporty,XL,DarkBlue,Medium,27,Grazia,Aimee Song,Spring,Morning,199,2386,Negative
B56H7CF,288.88,Burberry,Dresses,Worst,4.698632219068077,Edgy,M,LemonChiffon,Medium,21,Vogue,Julie Sariñana,Winter,Morning,174,4985,Negative
K8O9R6J,95.35,Ted Baker,Activewear,Not Good,3.883540142457094,Bohemian,XS,Peru,Medium,46,Vogue,Leandra Medine,Autumn,Morning,83,3284,Neutral
0W040KA,259.98,Ted Baker,Bottoms,Best,3.6987823140600518,Formal,M,PaleGreen,Low,37,W,Kendall Jenner,Winter,Afternoon,56,1575,Positive
62CK8FQ,405.54,Jigsaw,Outerwear,Very Good,4.280011672008791,Sporty,S,BlueViolet,High,37,Elle,Aimee Song,Summer,Evening,192,3882,Positive
S3N65C3,413.46,Calvin Klein,Outerwear,Very Bad,3.9423600403300596,Sporty,L,RosyBrown,Low,40,Glamour,Negin Mirsalehi,Spring,Afternoon,148,3557,Negative
VNF4V4X,184.72,Ralph Lauren,Activewear,Very Bad,4.083282616591161,Streetwear,L,MediumSeaGreen,Low,51,W,Leandra Medine,Summer,Afternoon,107,3060,Negative
6CH5P3T,29.37,Ted Baker,Accessories,Not Good,3.889585092217147,Vintage,XS,Snow,Medium,31,Cosmopolitan,Aimee Song,Winter,Evening,191,2529,Neutral
X5AJ13D,81.13,Mulberry,Footwear,Best,3.7882806749922873,Edgy,S,Green,Low,34,W,Kendall Jenner,Spring,Afternoon,58,3509,Negative
QLQ87EM,24.6,Tommy Hilfiger,Lingerie,Very Good,3.3773261082300214,Casual,L,MediumTurquoise,Medium,57,Marie Claire,Kendall Jenner,Spring,Morning,89,1702,Negative
GOCZAFR,285.53,Mulberry,Footwear,Not Good,4.167404953183032,Glamorous,L,DarkSalmon,Low,44,Harper's Bazaar,Negin Mirsalehi,Fall,Morning,110,3677,Positive
AO1P4AM,138.36,Jigsaw,Jewelry,Best,3.9906231602567246,Minimalist,S,DarkViolet,Medium,40,Glamour,Gigi Hadid,Fall,Evening,134,2906,Neutral
7NNOLGR,109.18,Calvin Klein,Activewear,Very Bad,3.6619359689192366,Sporty,M,Moccasin,Medium,44,Marie Claire,Chiara Ferragni,Spring,Afternoon,158,1289,Negative
V1MHIN9,174.17,Burberry,Swimwear,Not Good,3.7163521207349843,Casual,S,MintCream,Low,56,Elle,Camila Coelho,Winter,Evening,86,3531,Negative
AF42TS4,159.29,Burberry,Swimwear,Good,4.147971580074258,Minimalist,S,FireBrick,High,25,Harper's Bazaar,Leandra Medine,Spring,Evening,184,1125,Neutral
FV5RTGJ,138.12,Jigsaw,Footwear,Bad,3.7204456317279195,Streetwear,XS,DeepPink,Medium,44,Vogue,Julie Sariñana,Winter,Afternoon,59,201,Positive
JM9E4LI,88.16,Tommy Hilfiger,Swimwear,Not Good,4.024128891155584,Bohemian,XS,Indigo,Low,39,InStyle,Song of Style,Fall,Evening,144,2163,Neutral
H02PNVB,70.81,Calvin Klein,Lingerie,Best,3.8458902346565256,Sporty,M,Fuchsia,Medium,54,W,Julie Sariñana,Fall,Morning,107,2663,Neutral
BH47DLO,164.28,Burberry,Jewelry,Best,4.311571195292791,Formal,L,BurlyWood,High,37,Glamour,Negin Mirsalehi,Spring,Morning,68,2599,Negative
UCYAY82,151.47,Jigsaw,Activewear,Best,3.814885425008104,Casual,XS,LightSeaGreen,Medium,23,Elle,Song of Style,Autumn,Evening,77,1492,Negative
5JDXTS6,39.42,Jigsaw,Accessories,Very Bad,4.119648787764441,Casual,XS,Gray,High,22,InStyle,Kendall Jenner,Fall,Evening,161,3287,Positive
RU7LBG4,240.28,Calvin Klein,Outerwear,Good,4.169603977124587,Vintage,XL,DarkMagenta,Medium,37,Grazia,Song of Style,Summer,Afternoon,179,2700,Neutral
S5SOK49,174.03,Tommy Hilfiger,Dresses,Very Bad,4.006909542884159,Vintage,XS,Violet,High,43,Marie Claire,Leandra Medine,Spring,Afternoon,79,4284,Positive
P4EKNQ1,122.01,Ralph Lauren,Outerwear,Very Good,4.5589135328508865,Bohemian,M,WhiteSmoke,High,20,Grazia,Song of Style,Summer,Morning,120,3787,Negative
VVXE7BJ,148.47,Jigsaw,Swimwear,Very Good,3.394145763146576,Casual,XL,WhiteSmoke,Medium,51,Grazia,Olivia Palermo,Fall,Evening,178,498,Negative
GLIX6K1,35.06,Burberry,Swimwear,Very Bad,3.964794206092438,Sporty,M,Snow,Low,20,Glamour,Olivia Palermo,Fall,Afternoon,182,2236,Neutral
RY0MZUA,135.27,Jigsaw,Tops,Very Good,4.040327055826192,Edgy,XL,SeaShell,High,28,Glamour,Song of Style,Winter,Afternoon,56,4614,Negative
YT5G0PZ,209.86,Calvin Klein,Footwear,Worst,4.427982027974251,Bohemian,XS,DarkGray,High,22,Marie Claire,Gigi Hadid,Fall,Afternoon,149,3548,Negative
COMB5MS,100.86,Burberry,Outerwear,Very Bad,4.638163234820456,Bohemian,M,Green,Medium,35,Harper's Bazaar,Gigi Hadid,Summer,Morning,120,2613,Negative
IN3WHNW,78.77,Alexander McQueen,Accessories,Very Bad,4.140962785710208,Casual,XL,LightPink,High,27,Elle,Julie Sariñana,Autumn,Evening,88,2748,Negative
8ZNC2CX,76.97,Mulberry,Accessories,Best,4.223668708305589,Bohemian,XS,DarkViolet,Medium,24,Glamour,Olivia Palermo,Summer,Evening,193,1771,Negative
ELPFALD,69.29,Calvin Klein,Lingerie,Not Good,3.816914672927659,Glamorous,S,OldLace,Low,22,Cosmopolitan,Chiara Ferragni,Summer,Morning,62,3885,Positive
BP7L1VC,56.6,Ted Baker,Dresses,Very Good,4.117861409414097,Sporty,L,PeachPuff,High,40,Elle,Camila Coelho,Fall,Morning,180,1173,Neutral
L47TNWI,113.14,Alexander McQueen,Activewear,Best,4.27818097725206,Minimalist,XL,MistyRose,Medium,28,Grazia,Kendall Jenner,Winter,Afternoon,164,2471,Positive
UH6T8P5,74.57,Tommy Hilfiger,Swimwear,Very Good,3.582485080438531,Casual,S,SeaGreen,High,54,Cosmopolitan,Song of Style,Spring,Afternoon,94,1465,Neutral
TPAA52C,85.37,Jigsaw,Jewelry,Very Good,3.735655048328419,Bohemian,XS,MintCream,Medium,46,W,Olivia Palermo,Autumn,Afternoon,168,941,Neutral
7FFZRM1,68.08,Calvin Klein,Outerwear,Very Good,4.0738708821296745,Sporty,XL,LightSkyBlue,High,30,Vogue,Olivia Palermo,Spring,Morning,133,1932,Positive
ZQIQZWZ,81.28,Ted Baker,Activewear,Not Good,3.3583907099031522,Preppy,M,FloralWhite,Low,41,Cosmopolitan,Camila Coelho,Spring,Morning,94,811,Neutral
C91BUQQ,89.43,Ted Baker,Dresses,Bad,3.60775631724007,Formal,L,OrangeRed,Low,34,Elle,Camila Coelho,Fall,Afternoon,65,1083,Negative
KG5F7DO,132.08,Tommy Hilfiger,Activewear,Not Good,3.5181542067942604,Bohemian,XL,OrangeRed,Low,55,Vogue,Kendall Jenner,Spring,Afternoon,166,1780,Negative
LP9Y6EJ,129.54,Ted Baker,Tops,Very Good,3.913231836848598,Preppy,XS,Aqua,Medium,41,Glamour,Chiara Ferragni,Autumn,Evening,148,3096,Neutral
CXTMB89,73.5,Mulberry,Accessories,Best,3.8241320719080827,Minimalist,M,DarkOliveGreen,Medium,60,Grazia,Camila Coelho,Fall,Afternoon,97,3601,Negative
TS0419M,44.51,Jigsaw,Activewear,Not Good,3.516542196690497,Preppy,XS,DarkSlateBlue,Low,60,W,Gigi Hadid,Autumn,Afternoon,70,4203,Neutral
